Respondent ID,Collector ID,Which country perspective will you share in this survey?,State/Province,"Please confirm your region, based on the Council’s regional classification.",Which sector do you represent?,What is your primary energy focus?,What is the stage of your organisation?,What is your current role within the organization?,What is your gender?,What is your age group?,Are you a part of the Council’s Global or National Future Energy Leaders programme?,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,Company
1.15E+11,437952640,Belgium,,Europe,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Board or Advisory Role,Male,65+,,High,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Low,High,High,Medium,DK,DK,Not Applicable,Not Applicable,High,High,Medium,High,Low,Medium,Medium,Low,High,Medium,Low,Medium,Low,High,Medium,Medium,Medium,High,High,High,High,Medium,Low,High,Low,Very High,High,High,CONVINC
1.15E+11,437952640,Japan,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Established Organisation (more than 10 years existence),Senior-Level,Male,50-65,,High,High,High,Medium,High,High,Very High,Very High,High,High,High,High,Very High,Very High,Very High,Very High,Medium,Medium,High,High,Medium,Medium,Very High,Very High,High,High,Very High,High,High,Very High,Very High,Very High,Very High,Very High,High,High,Very High,High,High,Very High,Medium,Very High,High,Very High,High,Medium,東京電力ホールディングス株式会社
1.15E+11,437952640,New Zealand,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Start-up or Scale-up,Top-Level,Male,50-65,,High,High,Medium,Medium,Medium,Medium,High,Medium,Medium,High,Medium,Low,Very High,Medium,Low,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,High,Medium,High,Low,Medium,High,Very High,Very High,Very High,Medium,Medium,Medium,High,Very High,High,Medium,Medium,High,Medium,Medium,Medium,Very High,Very High,Energy Estate
1.15E+11,437952640,Japan,,Asia,Other (please specify),,,Top-Level,Male,50-65,,Very High,Very High,High,High,Medium,Medium,Low,Low,Very High,Very High,Medium,Low,High,Very High,Low,High,High,Very High,Low,Very High,Low,Low,High,Very High,High,Very High,Low,Very High,High,High,Very High,Very High,High,Very High,High,Medium,Medium,Very High,Very High,High,Very Low,Medium,Very Low,Low,High,High,
1.15E+11,437952893,Portugal,,Europe,"Energy-Adjacent / Related Sector (technology, finance, transport, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Established Organisation (more than 10 years existence),Mid-Level,Male,35-50,,High,Medium,Medium,High,Low,High,High,Medium,High,Medium,Very High,High,High,High,Medium,Low,Medium,Medium,High,Medium,Very High,Medium,Very High,Very High,High,Medium,Medium,Medium,Very High,Very High,High,High,Medium,High,High,Medium,Medium,Medium,Very High,High,Low,Low,Medium,Medium,High,Medium,Energy Exemplar
1.15E+11,437936611,Croatia,,Europe,"Energy-Adjacent / Related Sector (technology, finance, transport, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Established Organisation (more than 10 years existence),Mid-Level,Female,35-50,,High,Very High,High,Very High,High,Very High,Very High,Very High,Very High,Very High,High,High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,High,Very High,High,High,Very High,Very High,High,Very High,High,High,High,High,High,High,Very High,Very High,Medium,Very High,Very High,Very High,Very High,High,Very High,Very High,Very High,Very High,
1.15E+11,437952640,Japan,,Asia,"Consumer / End-User Sector (commercial, industrial, residential, etc.)",,Established Organisation (more than 10 years existence),Top-Level,Male,50-65,,Very High,Very High,Very High,High,Low,Medium,Very High,High,Very High,Medium,Medium,Medium,High,Very High,Medium,Medium,High,Medium,High,Medium,High,Medium,Very High,Medium,High,High,High,High,Medium,Medium,Medium,High,Very High,Very High,Very High,Medium,Very High,Medium,Very High,High,Very High,Very High,Medium,Very High,High,Medium,
1.15E+11,437952640,India,Delhi,Asia,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Other,Female,65+,,Very High,Medium,High,Medium,High,High,Medium,Medium,Very High,Medium,High,Low,High,Low,Medium,Low,High,Low,High,Low,High,Low,Very High,Medium,Very High,Low,Very High,Low,High,Low,High,Medium,High,Medium,Very High,Low,Very High,Low,Very High,Low,Medium,Medium,High,Very High,High,Low,
1.15E+11,437952640,Australia,QLD,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Start-up or Scale-up,Board or Advisory Role,Male,50-65,,Medium,Very High,High,High,Low,Medium,Medium,Very High,Low,Low,Low,Low,Medium,Low,Low,Low,Medium,Very Low,High,High,Very High,Very High,Medium,High,Low,Low,High,Low,Very Low,Medium,High,High,Very High,High,Low,Low,Very High,Very High,Very High,Medium,High,High,Low,Low,Medium,Medium,Revive Aqua
1.15E+11,437952640,Australia,Queensland,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Mid-Level,Male,50-65,,Medium,High,Very Low,Very Low,Medium,Medium,Medium,High,Low,Low,Very Low,Very Low,High,Low,Very Low,Very Low,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,High,High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Low,Low,Very Low,High,Very High,Very High,High,High,Very Low,Very Low,Very High,Very High,Longi Solar Australia Pty Ltd
1.15E+11,437952640,Japan,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Fossil Fuels (oil, gas, coal)",Established Organisation (more than 10 years existence),Senior-Level,Male,50-65,,Very High,Very High,Very High,Very High,Very High,Very High,High,High,High,High,Very High,Very High,Very High,Very High,Very High,Very High,Medium,Medium,High,High,Medium,Medium,Very High,Very High,High,High,Medium,Medium,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,High,High,Very High,Very High,High,High,High,High,
1.15E+11,437952640,Australia,Queensland,Asia,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Top-Level,Male,50-65,,Very High,Medium,High,High,High,High,High,High,High,Medium,Very High,Medium,High,Medium,Medium,Medium,High,Medium,High,High,High,High,Medium,Very High,Medium,Very High,Medium,Very High,High,Very High,Very High,Medium,High,Very High,High,High,High,High,Very High,Very High,High,Very High,High,Medium,High,Very High,
1.15E+11,437952640,New Zealand,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Top-Level,Male,50-65,,Very High,Medium,Very High,Medium,High,Medium,Very High,Low,High,High,High,Medium,Low,Low,Medium,Medium,Low,Medium,Medium,Medium,High,Very Low,High,Very High,High,Medium,Very High,Medium,Low,Medium,Medium,Very High,Low,High,Medium,Low,Low,Low,High,High,Low,Low,Low,Medium,Medium,Medium,
1.15E+11,437952640,New Zealand,,Asia,Other (please specify),,,Senior-Level,Male,35-50,,Low,Low,Low,Low,Low,Low,Very High,Low,High,Medium,Low,Low,Medium,High,Medium,High,Low,Medium,Low,Low,Low,Low,Low,Low,Medium,Medium,Low,Low,High,High,High,Medium,Medium,Low,Low,Medium,High,Very High,Very High,Low,Low,Medium,Low,Medium,Very High,Medium,
1.14987E+11,437952640,New Zealand,,Asia,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Mid-Level,Male,<35,No,Medium,High,Medium,Medium,Medium,Medium,High,Medium,High,High,Medium,Medium,High,Medium,High,High,Medium,Low,High,High,Medium,Medium,Medium,High,Low,Low,Low,Low,High,High,Very High,High,High,Medium,Very High,High,Medium,Very High,High,High,Medium,High,High,High,Very High,Very High,BusinessNZ Energy Council 
1.15E+11,437952640,New Zealand,,Asia,Government / Public Sector,,,Top-Level,Male,35-50,,High,High,High,Medium,High,Very High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Very High,Low,Medium,Medium,Medium,Medium,Medium,Low,Low,Medium,Low,Low,Medium,Low,Medium,Medium,High,Medium,Low,Medium,Medium,High,Medium,Medium,
1.15E+11,437952875,New Zealand,,Asia,"Energy-Adjacent / Related Sector (technology, finance, transport, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Top-Level,Male,35-50,,Medium,High,High,Medium,Medium,High,High,Low,Very High,Medium,Very High,Low,Very High,Very High,Medium,High,High,High,Very High,Medium,High,High,Medium,High,Medium,Low,Low,Medium,Very High,Very High,High,Medium,High,Very High,Medium,Medium,Very High,High,Very High,Very High,High,Very High,Medium,Very High,Very High,Low,PwC
1.15E+11,437952640,Australia,Queensland,Asia,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Top-Level,Male,65+,,Medium,Medium,High,Medium,Medium,Medium,High,Medium,Medium,Low,Medium,Low,Medium,Low,Not Applicable,Not Applicable,Medium,Low,Medium,Low,Medium,Low,High,Low,High,Low,High,Low,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Low,Low,Medium,Low,Medium,Low,Medium,Low,Medium,Medium,Very Low,Medium,Medium,Low,University of southern Queensland
1.15E+11,437952640,Australia,Queensland,Asia,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Top-Level,Male,65+,,Low,Medium,Medium,Medium,Medium,Medium,High,Medium,High,High,High,High,Very High,Medium,High,Medium,High,Medium,Medium,Medium,High,Low,Medium,Low,High,Medium,Medium,Medium,Very High,High,Very High,High,Low,Medium,Very High,High,Medium,Medium,High,Medium,Very Low,Medium,Low,Medium,Medium,Medium,
1.15E+11,437952640,Finland,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Senior-Level,Male,50-65,,High,Low,Very High,Very Low,High,Low,High,Very High,Very High,High,Medium,Very High,High,Very High,Medium,High,Very High,Very High,High,Very High,Very High,Very High,High,Very High,Very High,Medium,High,High,Very High,High,Very High,High,Medium,Very High,Very High,Very High,High,Very High,Very High,Medium,High,Very High,Very High,Very High,Very High,Low,Finnish Energy
1.15E+11,437952640,Burkina Faso,,Africa,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Start-up or Scale-up,Top-Level,Male,35-50,,Medium,Medium,Medium,Medium,High,Medium,Medium,Low,Medium,Low,Low,Medium,Medium,Low,Medium,Low,Low,Low,Medium,Low,Medium,Low,Medium,Medium,High,Low,Low,Low,Low,Very High,Low,Very High,High,Low,Low,Low,Low,Low,Low,Low,Low,High,Very High,Low,Medium,Low,Giant
1.15E+11,437952640,France,,Europe,Other (please specify),,,Top-Level,Male,65+,,High,High,High,High,Very High,Very High,Medium,High,Very High,Very High,Medium,Medium,Medium,Medium,High,High,High,Very High,Very High,Very High,Medium,Medium,Very High,Very High,Very High,Medium,High,High,Medium,Medium,Medium,Medium,Low,High,High,Very High,Very High,Very High,High,Medium,High,High,Very High,Very High,Very High,Very High,CDPS
1.15E+11,437952640,Canada,Alberta,North America,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Hybrid or Transition Technologies (CCUS, bioenergy, hydrogen etc.)",Established Organisation (more than 10 years existence),Top-Level,Male,50-65,,High,Very High,Very High,Very High,Low,Low,High,Medium,High,Medium,Very High,High,Medium,Medium,Very High,High,Low,Low,Medium,Medium,Very High,Medium,Low,Low,Low,Low,Low,Low,Medium,High,High,High,Medium,Low,Medium,Low,Medium,Medium,Low,Low,Very Low,Very Low,Not Applicable,Not Applicable,Medium,Medium,Taylor Energy Advisors
1.15E+11,437952640,India,TN,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Other,Male,35-50,,Very High,Very High,Very High,Medium,Very High,Very High,Very High,Very Low,Very High,Very Low,Very High,Medium,Very High,Medium,Very High,Medium,Medium,Very High,Medium,Very High,Medium,Very High,Medium,Very Low,Very High,Very High,Medium,Very Low,High,Very High,High,High,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Low,High,Low,Medium,Very High,Very High,
1.15E+11,437952640,Serbia,,Europe,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Board or Advisory Role,Male,65+,,Very High,Low,Very High,Low,High,High,Very High,Medium,High,Low,High,Medium,Very High,Low,High,Low,Medium,Low,Low,Low,Very High,Low,Very High,Low,High,Very Low,Very High,Low,High,Low,Very High,Medium,High,Low,Very High,Very Low,High,Medium,Very High,Medium,Medium,Medium,High,Medium,Very High,Very Low,Academy of Engineering Sciences of Serbia
1.15E+11,437952846,Austria,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Established Organisation (more than 10 years existence),Top-Level,Male,50-65,,High,High,Very High,Medium,High,Medium,Medium,Low,Very High,High,High,Medium,High,High,Medium,Medium,Medium,High,Very High,High,Medium,High,Medium,Low,Medium,Medium,Low,Low,Very High,High,High,High,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,Low,Low,Low,Low,High,High,ESTAG
1.15E+11,437952640,Iceland,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Top-Level,Male,50-65,,Low,Low,Low,Low,High,High,High,Low,Very High,Low,Low,Medium,Very High,Very Low,High,Medium,Medium,Very Low,Medium,Very Low,Medium,Medium,Very High,Low,High,Low,Low,Low,High,Low,High,Low,Very High,Very High,Medium,Low,Medium,Medium,Medium,Medium,Low,Low,Very High,Very Low,Very High,Low,Orkuveitan
1.15E+11,437952640,Belgium,,Europe,"Consumer / End-User Sector (commercial, industrial, residential, etc.)",,Other,Other,Male,65+,,Very High,High,High,High,Very High,High,High,Medium,Very High,Very High,Medium,Medium,High,Medium,Low,Medium,Medium,Low,Low,Low,Low,Low,Low,Medium,Medium,Medium,Medium,Medium,High,High,Very High,High,High,High,Low,Medium,Very High,Very High,Very High,Very High,Very Low,High,Very Low,High,Very High,High,
1.15E+11,437952640,Algeria,,Africa,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Board or Advisory Role,Male,50-65,,Very High,Medium,Very High,Medium,Low,Medium,High,Very Low,Very High,Very Low,High,Low,Very High,Medium,High,Low,Very High,Medium,Very High,Low,Very High,Low,High,Medium,Very High,Low,High,Medium,Very High,Very Low,High,Low,High,Very Low,Very High,Very Low,Medium,Low,High,Medium,Low,Low,Medium,Low,Medium,Low,Université Batna2
1.15E+11,437952640,Burkina Faso,,Africa,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Top-Level,Male,35-50,,High,Medium,Very High,Very High,Medium,Low,High,Very High,High,High,High,Medium,Very High,Very High,Medium,Low,Low,High,Very High,High,High,High,Very High,Very High,Very High,Very High,High,High,Medium,Medium,Low,Medium,High,High,High,Very High,High,Very High,Very High,Very High,Medium,Medium,Very High,Very High,High,High,University of Joseph KI-ZERBO
1.15E+11,437952640,Italy,,Europe,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Top-Level,Female,50-65,,High,Very High,Very High,High,High,Medium,Very High,High,Very High,Medium,High,Very High,High,High,Very High,High,Medium,Medium,Medium,Medium,High,Medium,Very High,High,Very High,High,Very High,High,Very High,High,Very High,High,Very High,High,Very High,High,High,High,High,High,DK,DK,Very High,DK,DK,DK,SUSTAINABILITY MAKERS
1.15E+11,437952640,Estonia,,Europe,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Senior-Level,Male,50-65,,Low,Low,High,Medium,Medium,Medium,High,Medium,Very High,Medium,Very High,High,Very High,Very High,High,Medium,Low,Very Low,Very High,Very Low,Very High,High,High,Low,High,Medium,High,Low,Very High,Medium,Medium,Medium,Medium,Medium,Very High,Very High,Very High,High,Very High,High,Very High,High,High,High,High,Medium,Estonian University of Life Sciences
1.14999E+11,437952640,India,Andhra Pradesh,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Fossil Fuels (oil, gas, coal)",Established Organisation (more than 10 years existence),Other,Male,<35,No,Medium,High,High,High,Low,Low,Medium,Low,High,Low,Low,Low,Very Low,Very Low,High,Low,Medium,High,Not Applicable,Not Applicable,Medium,Not Applicable,Medium,Low,High,Low,Low,Very Low,High,Medium,Very High,Medium,Medium,Medium,Medium,Low,Medium,Low,Low,Low,Medium,Low,Medium,Low,High,Low,Chennai Petroleum Corporation
1.15E+11,437952640,Saudi Arabia,,Middle East and Gulf States,Government / Public Sector,,,Mid-Level,Female,<35,Yes,Very High,High,Very High,High,Very High,High,Medium,Medium,Very High,High,Low,Low,High,Medium,Medium,Medium,Low,Low,Low,Low,Medium,Low,Medium,Medium,Medium,Medium,High,Medium,High,Medium,Low,Low,Very High,Medium,Very High,High,High,Medium,Medium,Low,Very High,Very High,Very High,Very High,Very High,Very High,
